698,526
697,526
694,532
692,532
690,532
688,531
686,531
684,530
682,530
680,530
678,529
676,529
675,529
673,529
672,528
670,528
740,630
741,631
742,632
742,633
744,635
745,637
747,640
748,643
750,647
751,650
752,653
753,655
753,658
753,661
753,664
753,666
753,668
754,670
754,671
754,672
755,672
755,671
756,671
756,670
757,669
758,669
759,668
760,668
761,668
761,669
762,669
762,670
763,670
763,671
764,671
765,671
766,671
767,671
769,672
771,672
774,674
777,675
780,676
783,678
787,680
790,681
794,683
1032,660
1036,658
1035,664
1034,666
1033,664
1033,664
1034,663
1037,662
1043,663
1038,672
1050,661
1061,649
1072,642
1081,633
1032,683
1036,682
1036,669
1059,638
1079,615
1100,589
1120,563
1140,538
1158,515
1178,489
1195,469
1207,456
1215,448
1219,442
1222,439
1223,436
1224,433
1226,432
1226,431
1227,429
1227,428
1229,427
1231,424
1232,423
1233,423
1234,423
1036,666
1030,676
1023,682
1025,678
1021,684
1022,684
1023,681
1025,671
1026,672
1026,679
1023,684
996,682
997,678
1001,669
1007,656
1016,638
1027,621
1049,589
1072,565
1092,540
1122,519
1160,496
1204,479
1240,465
1276,452
1298,445
1314,441
1328,439
1295,450
1206,507
1125,558
1050,600
997,633
975,645
967,649
963,650
958,651
956,651
954,651
952,651
935,653
919,657
913,657
910,657
907,657
905,657
905,656
1004,684
1006,682
1008,680
1011,678
1014,675
1017,673
1020,671
1023,669
1027,667
1027,664
1028,659
1031,655
1034,648
1041,635
1054,606
1071,572
1137,381
1146,353
1152,331
1155,320
1160,310
1163,305
1165,300
1165,299
1165,298
1167,292
1172,273
1182,230
1193,179
1201,137
1206,103
1213,71
1219,41
1225,20
